RespID,CostL,CostR,TimeL,TimeR,Chosen,Mode,Purpose,Gender,AgeClass,IncClass
10269,24,23,9,10,1,1,4,1,4,9
10269,16,24,13,10,1,1,4,1,4,9
10269,21,24,13,10,2,1,4,1,4,9
10269,24,18,8,10,2,1,4,1,4,9
10269,24,25,12,10,2,1,4,1,4,9
10269,24,30,11,10,1,1,4,1,4,9
10269,31,24,8,10,2,1,4,1,4,9
10271,10,20,15,12,1,1,4,1,3,8
10271,10,20,15,11,1,1,4,1,3,8
10271,28,20,13,15,2,1,4,1,3,8
10271,20,40,19,15,1,1,4,1,3,8
10271,22,20,15,17,2,1,4,1,3,8
10271,19,20,18,15,2,1,4,1,3,8
10271,12,20,13,11,1,1,4,1,3,8
10271,20,21,15,12,2,1,4,1,3,8
10271,20,17,15,18,2,1,4,1,3,8
10320,16,18,17,13,2,1,1,2,3,5
10320,16,19,21,17,2,1,1,2,3,5
10320,16,13,14,17,2,1,1,2,3,5
10320,16,12,14,17,1,1,1,2,3,5
10320,16,8,17,20,2,1,1,2,3,5
10320,16,12,10,14,2,1,1,2,3,5
10320,16,27,19,17,1,1,1,2,3,5
10320,16,25,17,13,1,1,1,2,3,5
10320,8,16,19,17,1,1,1,2,3,5
10338,33,27,13,15,2,1,1,1,3,4
10338,15,27,15,11,1,1,1,1,3,4
10338,14,27,15,11,1,1,1,1,3,4
10338,27,29,15,13,1,1,1,1,3,4
10338,27,32,19,15,2,1,1,1,3,4
10338,27,28,19,15,2,1,1,1,3,4
10338,26,27,18,15,2,1,1,1,3,4
10338,25,27,13,11,2,1,1,1,3,4
10338,27,15,15,17,2,1,1,1,3,4
10447,39,45,20,15,2,1,1,1,4,5
10447,42,45,20,18,1,1,1,1,4,5
10447,57,45,17,20,2,1,1,1,4,5
10447,45,63,24,20,2,1,1,1,4,5
10447,60,45,20,24,2,1,1,1,4,5
10447,43,45,26,20,1,1,1,1,4,5
10447,36,45,17,14,1,1,1,1,4,5
10447,45,47,20,17,1,1,1,1,4,5
10447,45,26,20,25,2,1,1,1,4,5
10456,81,41,35,45,2,1,1,1,4,5
10456,81,70,45,52,2,1,1,1,4,5
10456,41,81,38,29,1,1,1,1,4,5
10456,82,81,39,45,1,1,1,1,4,5
10456,99,81,45,50,2,1,1,1,4,5
10456,81,162,58,45,1,1,1,1,4,5
10456,81,77,34,45,1,1,1,1,4,5
10456,134,81,32,45,2,1,1,1,4,5
10456,81,67,45,53,2,1,1,1,4,5
10484,9,11,11,10,1,1,4,1,4,5
10484,11,13,14,12,2,1,4,1,4,5
10484,8,11,10,8,2,1,4,1,4,5
10484,12,11,7,10,2,1,4,1,4,5
10484,10,11,11,10,2,1,4,1,4,5
10484,11,5,7,10,2,1,4,1,4,5
10484,20,11,10,12,2,1,4,1,4,5
10484,11,15,12,10,1,1,4,1,4,5
10484,11,18,10,8,1,1,4,1,4,5
10552,16,14,13,15,2,1,1,1,4,4
10552,16,10,15,19,2,1,1,1,4,4
10552,14,16,13,10,1,1,1,1,4,4
10552,17,16,13,15,2,1,1,1,4,4
10552,32,16,15,19,2,1,1,1,4,4
10552,16,31,19,15,1,1,1,1,4,4
10552,16,9,13,15,2,1,1,1,4,4
10552,17,16,13,15,2,1,1,1,4,4
10552,16,8,15,18,2,1,1,1,4,4
10572,11,10,8,10,1,1,1,2,3,5
10572,11,10,10,12,1,1,1,2,3,5
10572,7,11,9,6,1,1,1,2,3,5
10572,15,11,7,10,2,1,1,2,3,5
10572,18,11,10,13,2,1,1,2,3,5
10572,11,19,11,10,1,1,1,2,3,5
10572,11,7,8,10,2,1,1,2,3,5
10572,17,11,9,10,2,1,1,2,3,5
10572,11,5,10,12,2,1,1,2,3,5
10606,45,76,28,22,1,1,4,2,3,4
10606,45,40,28,36,1,1,4,2,3,4
10606,45,52,28,25,2,1,4,2,3,4
10606,61,45,28,33,2,1,4,2,3,4
10606,45,43,23,28,1,1,4,2,3,4
10606,45,56,35,28,1,1,4,2,3,4
10606,23,45,28,21,1,1,4,2,3,4
10606,45,37,18,24,2,1,4,2,3,4
10606,41,45,32,28,1,1,4,2,3,4
10616,18,9,9,10,2,1,1,1,4,6
10616,11,9,10,13,2,1,1,1,4,6
10616,9,8,8,10,1,1,1,1,4,6
10616,9,5,8,10,2,1,1,1,4,6
10616,9,7,10,13,2,1,1,1,4,6
10616,10,9,12,13,2,1,1,1,4,6
10616,11,9,10,12,2,1,1,1,4,6
10616,5,9,12,10,1,1,1,1,4,6
10616,18,9,9,10,2,1,1,1,4,6
10714,5,11,12,10,1,1,1,2,3,5
10714,11,22,14,12,1,1,1,2,3,5
10714,5,11,10,8,1,1,1,2,3,5
10714,14,11,8,10,2,1,1,2,3,5
10714,7,11,11,10,1,1,1,2,3,5
10714,11,10,9,10,2,1,1,2,3,5
10714,16,11,10,13,2,1,1,2,3,5
10714,11,12,12,10,1,1,1,2,3,5
10714,11,18,10,7,1,1,1,2,3,5
10719,14,8,11,15,2,1,4,1,4,4
10719,14,17,19,15,2,1,4,1,4,4
10719,18,14,12,15,2,1,4,1,4,4
10719,11,14,15,12,2,1,4,1,4,4
10719,14,10,15,17,1,1,4,1,4,4
10719,25,14,15,17,2,1,4,1,4,4
10719,14,17,20,17,2,1,4,1,4,4
10719,14,13,15,17,1,1,4,1,4,4
10719,14,29,15,12,1,1,4,1,4,4
10738,51,49,31,37,1,1,3,1,5,3
10738,81,49,25,31,2,1,3,1,5,3
10738,49,54,31,27,1,1,3,1,5,3
10738,49,76,40,31,1,1,3,1,5,3
10738,24,49,26,21,1,1,3,1,5,3
10738,24,49,31,22,1,1,3,1,5,3
10738,30,49,31,24,1,1,3,1,5,3
10738,48,49,35,31,1,1,3,1,5,3
10738,49,41,31,36,2,1,3,1,5,3
10774,162,126,57,66,2,1,1,2,3,5
10774,136,126,50,57,1,1,1,2,3,5
10774,122,126,57,50,2,1,1,2,3,5
10774,126,130,59,50,2,1,1,2,3,5
10774,115,126,63,50,2,1,1,2,3,5
10774,94,126,50,37,2,1,1,2,3,5
10774,126,69,38,50,2,1,1,2,3,5
10774,157,126,42,50,2,1,1,2,3,5
10774,193,126,38,50,2,1,1,2,3,5
10786,148,142,50,60,2,1,1,1,3,5
10786,171,142,60,67,2,1,1,1,3,5
10786,142,131,51,60,2,1,1,1,3,5
10786,142,105,48,60,2,1,1,1,3,5
10786,142,135,60,72,2,1,1,1,3,5
10786,152,142,69,86,2,1,1,1,3,5
10786,161,142,60,77,2,1,1,1,3,5
10786,77,142,71,60,1,1,1,1,3,5
10786,185,142,43,60,1,1,1,1,3,5
10887,150,113,25,30,2,1,1,1,5,5
10887,112,113,34,30,2,1,1,1,5,5
10887,113,85,22,30,2,1,1,1,5,5
10887,113,119,30,24,2,1,1,1,5,5
10887,113,80,26,30,2,1,1,1,5,5
10887,113,116,37,30,2,1,1,1,5,5
10887,113,141,38,30,1,1,1,1,5,5
10887,113,109,22,26,1,1,1,1,5,5
10887,113,106,30,35,1,1,1,1,5,5
10915,25,29,28,25,1,1,2,2,3,5
10915,28,29,21,18,2,1,2,2,3,5
10915,29,58,31,25,1,1,2,2,3,5
10915,18,29,25,18,2,1,2,2,3,5
10915,27,29,25,21,2,1,2,2,3,5
10915,58,29,19,25,2,1,2,2,3,5
10915,44,29,25,30,1,1,2,2,3,5
10915,29,30,25,18,2,1,2,2,3,5
10915,29,22,25,29,1,1,2,2,3,5
10945,26,25,17,19,1,1,4,2,2,5
10945,32,26,17,21,1,1,4,2,2,5
10945,26,13,12,17,1,1,4,2,2,5
10945,26,41,19,17,1,1,4,2,2,5
10945,48,26,20,22,2,1,4,2,2,5
10945,26,27,17,13,2,1,4,2,2,5
10945,18,26,17,14,1,1,4,2,2,5
10945,13,26,20,17,1,1,4,2,2,5
10945,26,31,17,13,2,1,4,2,2,5
10977,11,7,7,10,1,1,4,2,2,2
10977,21,11,10,12,2,1,4,2,2,2
10977,19,11,8,10,2,1,4,2,2,2
10977,12,11,10,11,2,1,4,2,2,2
10977,11,7,10,11,1,1,4,2,2,2
10977,11,9,6,9,1,1,4,2,2,2
10977,11,12,10,8,2,1,4,2,2,2
10977,11,9,8,10,1,1,4,2,2,2
10977,11,5,10,13,2,1,4,2,2,2
10988,15,16,12,10,1,1,2,2,4,3
10988,16,8,12,14,2,1,2,2,4,3
10988,11,16,12,10,1,1,2,2,4,3
10988,16,18,14,12,1,1,2,2,4,3
10988,16,15,12,16,1,1,2,2,4,3
10988,20,16,12,15,2,1,2,2,4,3
10988,16,23,12,9,1,1,2,2,4,3
10988,28,16,14,15,2,1,2,2,4,3
10988,16,28,12,10,1,1,2,2,4,3
11019,80,72,52,60,2,1,2,1,4,6
11019,143,72,60,77,2,1,2,1,4,6
11019,102,72,69,83,2,1,2,1,4,6
11019,66,72,70,60,1,1,2,1,4,6
11019,36,72,60,52,1,1,2,1,4,6
11019,72,84,74,60,1,1,2,1,4,6
11019,72,69,60,72,1,1,2,1,4,6
11019,72,50,50,60,2,1,2,1,4,6
11019,72,125,60,43,1,1,2,1,4,6
11063,130,126,41,50,1,1,3,2,3,4
11063,99,126,50,37,2,1,3,2,3,4
11063,126,128,56,50,1,1,3,2,3,4
11063,126,136,63,57,1,1,3,2,3,4
11063,169,126,50,59,2,1,3,2,3,4
11063,114,126,63,50,1,1,3,2,3,4
11063,65,126,62,50,1,1,3,2,3,4
11063,105,126,50,38,2,1,3,2,3,4
11063,126,132,50,43,1,1,3,2,3,4
11091,25,12,17,20,2,1,2,1,4,6
11091,21,25,26,20,2,1,2,1,4,6
11091,28,25,23,29,1,1,2,1,4,6
11091,25,27,20,16,2,1,2,1,4,6
11091,41,25,20,22,2,1,2,1,4,6
11091,28,25,20,23,1,1,2,1,4,6
11091,25,14,17,20,2,1,2,1,4,6
11091,19,25,25,20,2,1,2,1,4,6
11091,25,46,20,14,1,1,2,1,4,6
11108,150,154,36,28,2,1,4,2,2,4
11108,144,150,35,28,2,1,4,2,2,4
11108,150,130,28,32,2,1,4,2,2,4
11108,163,150,32,36,2,1,4,2,2,4
11108,150,125,21,28,1,1,4,2,2,4
11108,150,152,33,28,2,1,4,2,2,4
11108,156,150,24,28,2,1,4,2,2,4
11108,150,114,22,28,2,1,4,2,2,4
11108,167,150,23,28,2,1,4,2,2,4
11214,190,205,104,80,2,1,1,2,4,6
11214,186,190,89,80,2,1,1,2,4,6
11214,190,164,80,96,1,1,1,2,4,6
11214,267,190,92,102,2,1,1,2,4,6
11214,190,177,70,80,1,1,1,2,4,6
11214,190,273,103,80,1,1,1,2,4,6
11214,242,190,62,80,1,1,1,2,4,6
11214,190,101,68,80,2,1,1,2,4,6
11214,268,190,68,80,2,1,1,2,4,6
11292,16,10,18,22,2,1,1,2,2,5
11292,10,12,24,21,2,1,1,2,2,5
11292,10,5,18,21,2,1,1,2,2,5
11292,10,11,18,15,2,1,1,2,2,5
11292,10,5,13,18,1,1,1,2,2,5
11292,13,10,18,20,2,1,1,2,2,5
11292,5,10,22,18,2,1,1,2,2,5
11292,10,7,13,18,1,1,1,2,2,5
11292,16,10,16,18,2,1,1,2,2,5
11308,16,32,25,20,2,1,1,1,3,5
11308,32,28,20,23,2,1,1,1,3,5
11308,34,32,17,20,1,1,1,1,3,5
11308,47,32,20,25,2,1,1,1,3,5
11308,32,16,17,20,1,1,1,1,3,5
11308,32,36,26,20,2,1,1,1,3,5
11308,32,26,16,20,2,1,1,1,3,5
11308,35,32,23,28,1,1,1,1,3,5
11308,32,58,20,16,1,1,1,1,3,5
11317,173,253,74,62,1,1,4,1,5,3
11317,173,86,43,63,2,1,4,1,5,3
11317,173,155,54,74,2,1,4,1,5,3
11317,185,173,53,74,1,1,4,1,5,3
11317,163,173,84,74,1,1,4,1,5,3
11317,120,173,74,56,1,1,4,1,5,3
11317,204,173,74,84,2,1,4,1,5,3
11317,182,173,74,91,1,1,4,1,5,3
11317,86,173,88,74,1,1,4,1,5,3
11342,101,133,72,60,1,1,1,2,3,5
11342,101,106,60,53,2,1,1,2,3,5
11342,101,94,60,70,2,1,1,2,3,5
11342,51,101,60,47,1,1,1,2,3,5
11342,101,108,79,69,2,1,1,2,3,5
11342,87,101,60,45,1,1,1,2,3,5
11342,74,101,77,60,1,1,1,2,3,5
11342,126,101,60,68,2,1,1,2,3,5
11342,101,182,60,49,1,1,1,2,3,5
11368,110,136,74,60,2,1,3,1,3,6
11368,68,110,71,60,1,1,3,1,3,6
11368,110,55,60,76,2,1,3,1,3,6
11368,127,110,69,81,1,1,3,1,3,6
11368,110,97,51,60,2,1,3,1,3,6
11368,110,118,70,60,2,1,3,1,3,6
11368,114,110,53,60,1,1,3,1,3,6
11368,110,93,48,60,2,1,3,1,3,6
11368,220,110,43,60,2,1,3,1,3,6
11380,42,63,34,30,2,1,1,1,2,1
11380,31,63,38,30,2,1,1,1,2,1
11380,78,63,30,34,1,1,1,1,2,1
11380,71,63,30,36,1,1,1,1,2,1
11380,78,63,35,38,2,1,1,1,2,1
11380,63,66,30,25,2,1,1,1,2,1
11380,54,63,30,25,2,1,1,1,2,1
11380,59,63,30,23,2,1,1,1,2,1
11380,63,77,30,22,1,1,1,1,2,1
11408,22,11,10,13,2,1,2,2,3,6
11408,11,5,7,9,2,1,2,2,3,6
11408,10,11,12,10,2,1,2,2,3,6
11408,8,11,10,8,1,1,2,2,3,6
11408,11,5,9,10,2,1,2,2,3,6
11408,11,16,10,8,1,1,2,2,3,6
11408,22,11,10,13,2,1,2,2,3,6
11408,11,12,10,8,2,1,2,2,3,6
11408,11,9,10,11,2,1,2,2,3,6
11423,45,76,50,45,1,1,1,1,4,8
11423,76,61,45,53,1,1,1,1,4,8
11423,93,76,32,45,1,1,1,1,4,8
11423,96,76,45,52,2,1,1,1,4,8
11423,76,68,39,45,2,1,1,1,4,8
11423,76,83,55,45,2,1,1,1,4,8
11423,76,72,32,45,1,1,1,1,4,8
11423,145,76,52,61,2,1,1,1,4,8
11423,76,147,45,35,1,1,1,1,4,8
11441,240,215,42,60,2,1,4,1,3,7
11441,240,186,60,75,1,1,4,1,3,7
11441,240,244,71,60,2,1,4,1,3,7
11441,240,306,69,60,1,1,4,1,3,7
11441,260,240,49,60,1,1,4,1,3,7
11441,240,224,60,73,1,1,4,1,3,7
11441,237,240,60,53,2,1,4,1,3,7
11441,240,324,80,69,1,1,4,1,3,7
11441,240,324,60,44,1,1,4,1,3,7
11479,67,72,20,16,2,1,3,1,3,6
11479,72,68,18,20,1,1,3,1,3,6
11479,72,41,20,26,2,1,3,1,3,6
11479,72,104,24,20,1,1,3,1,3,6
11479,72,76,24,20,2,1,3,1,3,6
11479,72,71,20,22,1,1,3,1,3,6
11479,73,72,23,27,1,1,3,1,3,6
11479,72,74,20,14,2,1,3,1,3,6
11479,82,72,15,20,2,1,3,1,3,6
11519,18,16,13,15,1,1,3,1,5,9
11519,27,18,11,15,2,1,3,1,5,9
11519,18,14,12,15,1,1,3,1,5,9
11519,18,24,18,15,1,1,3,1,5,9
11519,9,18,19,15,1,1,3,1,5,9
11519,19,18,15,17,1,1,3,1,5,9
11519,19,18,12,15,1,1,3,1,5,9
11519,15,18,13,9,2,1,3,1,5,9
11519,9,18,18,15,1,1,3,1,5,9
11532,14,10,16,20,1,1,1,2,3,5
11532,7,14,24,20,1,1,1,2,3,5
11532,29,14,23,27,2,1,1,2,3,5
11532,14,19,25,20,2,1,1,2,3,5
11532,14,7,20,24,2,1,1,2,3,5
11532,14,25,20,15,1,1,1,2,3,5
11532,12,14,20,18,1,1,1,2,3,5
11532,15,14,20,22,1,1,1,2,3,5
11532,29,14,16,20,2,1,1,2,3,5
11570,40,60,19,15,1,1,4,1,5,4
11570,40,42,15,12,2,1,4,1,5,4
11570,40,38,15,19,1,1,4,1,5,4
11570,38,40,15,13,2,1,4,1,5,4
11570,40,45,20,17,1,1,4,1,5,4
11570,37,40,15,13,1,1,4,1,5,4
11570,31,40,17,15,1,1,4,1,5,4
11570,46,40,15,19,1,1,4,1,5,4
11570,40,48,15,12,1,1,4,1,5,4
11646,59,54,30,37,1,1,1,1,4,5
11646,56,54,25,30,1,1,1,1,4,5
11646,54,45,22,26,1,1,1,1,4,5
11646,54,46,30,37,1,1,1,1,4,5
11646,32,54,30,22,1,1,1,1,4,5
11646,54,88,30,26,1,1,1,1,4,5
11646,54,40,25,30,2,1,1,1,4,5
11646,54,59,33,30,2,1,1,1,4,5
11646,54,27,30,38,2,1,1,1,4,5
11648,13,26,26,20,1,1,1,1,5,6
11648,14,26,20,18,1,1,1,1,5,6
11648,26,23,15,20,1,1,1,1,5,6
11648,30,26,14,20,1,1,1,1,5,6
11648,26,44,23,20,1,1,1,1,5,6
11648,26,34,23,20,1,1,1,1,5,6
11648,26,23,20,22,2,1,1,1,5,6
11648,28,26,23,25,2,1,1,1,5,6
11648,32,26,16,20,2,1,1,1,5,6
11653,25,18,16,20,2,1,1,2,4,3
11653,36,18,20,23,2,1,1,2,4,3
11653,24,18,23,28,2,1,1,2,4,3
11653,14,18,24,20,1,1,1,2,4,3
11653,9,18,20,15,1,1,1,2,4,3
11653,18,27,25,20,1,1,1,2,4,3
11653,18,17,20,25,1,1,1,2,4,3
11653,18,17,16,20,1,1,1,2,4,3
11653,18,28,20,17,1,1,1,2,4,3
11656,70,81,53,45,2,1,1,1,3,6
11656,81,80,45,50,1,1,1,1,3,6
11656,103,81,36,45,1,1,1,1,3,6
11656,87,81,45,54,1,1,1,1,3,6
11656,81,41,32,45,2,1,1,1,3,6
11656,81,127,58,45,1,1,1,1,3,6
11656,81,75,40,45,1,1,1,1,3,6
11656,108,81,52,59,2,1,1,1,3,6
11656,81,132,45,34,1,1,1,1,3,6
11674,36,35,20,26,2,1,4,1,4,3
11674,30,36,17,12,2,1,4,1,4,3
11674,38,36,17,20,2,1,4,1,4,3
11674,30,36,20,15,2,1,4,1,4,3
11674,36,41,23,20,1,1,4,1,4,3
11674,51,36,20,24,2,1,4,1,4,3
11674,42,36,15,20,2,1,4,1,4,3
11674,18,36,20,17,1,1,4,1,4,3
11674,36,18,20,25,2,1,4,1,4,3
11675,115,188,45,32,1,1,2,1,5,5
11675,121,115,52,63,1,1,2,1,5,5
11675,121,115,45,57,1,1,2,1,5,5
11675,69,115,56,45,1,1,2,1,5,5
11675,111,115,56,45,2,1,2,1,5,5
11675,115,103,38,45,1,1,2,1,5,5
11675,109,115,45,40,2,1,2,1,5,5
11675,124,115,45,53,1,1,2,1,5,5
11675,115,168,45,37,1,1,2,1,5,5
11692,35,17,57,70,2,1,1,1,5,3
11692,17,35,89,70,1,1,1,1,5,3
11692,9,17,70,55,2,1,1,1,5,3
11692,17,11,70,80,1,1,1,1,5,3
11692,17,35,83,70,2,1,1,1,5,3
11692,9,17,70,49,1,1,1,1,5,3
11692,17,35,70,62,1,1,1,1,5,3
11692,9,17,60,44,1,1,1,1,5,3
11692,9,17,86,70,2,1,1,1,5,3
11727,71,35,45,55,2,1,1,2,3,5
11727,71,66,45,52,1,1,1,2,3,5
11727,65,71,45,39,2,1,1,2,3,5
11727,71,79,45,39,2,1,1,2,3,5
11727,71,64,35,45,1,1,1,2,3,5
11727,71,141,56,45,1,1,1,2,3,5
11727,71,113,57,45,1,1,1,2,3,5
11727,71,89,64,52,1,1,1,2,3,5
11727,71,95,45,37,1,1,1,2,3,5
11819,29,26,10,14,1,1,1,1,4,4
11819,29,28,14,16,1,1,1,1,4,4
11819,29,51,17,14,1,1,1,1,4,4
11819,29,43,16,14,1,1,1,1,4,4
11819,30,29,12,14,1,1,1,1,4,4
11819,29,28,14,18,1,1,1,1,4,4
11819,23,29,14,11,1,1,1,1,4,4
11819,29,32,19,16,2,1,1,1,4,4
11819,29,38,14,11,1,1,1,1,4,4
11833,40,36,20,24,1,1,2,1,3,7
11833,34,36,17,13,2,1,2,1,3,7
11833,36,33,20,25,1,1,2,1,3,7
11833,36,38,20,15,2,1,2,1,3,7
11833,36,19,18,20,2,1,2,1,3,7
11833,36,39,22,20,1,1,2,1,3,7
11833,57,36,15,20,2,1,2,1,3,7
11833,36,18,17,20,2,1,2,1,3,7
11833,18,36,26,20,1,1,2,1,3,7
11859,29,14,60,68,2,1,1,1,5,4
11859,14,29,73,60,1,1,1,1,5,4
11859,11,14,60,44,2,1,1,1,5,4
11859,14,9,60,71,2,1,1,1,5,4
11859,29,14,48,60,2,1,1,1,5,4
11859,7,14,60,53,1,1,1,1,5,4
11859,29,14,51,60,2,1,1,1,5,4
11859,14,7,43,51,2,1,1,1,5,4
11859,7,14,77,60,2,1,1,1,5,4
11868,8,11,13,10,2,1,2,1,3,6
11868,11,22,14,12,1,1,2,1,3,6
11868,11,14,12,10,2,1,2,1,3,6
11868,5,11,10,8,1,1,2,1,3,6
11868,11,12,10,9,1,1,2,1,3,6
11868,6,11,10,8,1,1,2,1,3,6
11868,11,10,10,12,1,1,2,1,3,6
11868,11,14,11,10,1,1,2,1,3,6
11868,11,22,10,7,1,1,2,1,3,6
11945,17,16,12,14,2,1,1,1,5,4
11945,16,8,8,10,2,1,1,1,5,4
11945,14,16,10,9,1,1,1,1,5,4
11945,13,16,13,10,1,1,1,1,5,4
11945,16,29,12,10,1,1,1,1,5,4
11945,16,15,10,11,2,1,1,1,5,4
11945,17,16,10,12,2,1,1,1,5,4
11945,16,19,10,8,1,1,1,1,5,4
11945,25,16,7,10,2,1,1,1,5,4
11952,45,48,25,19,2,1,1,2,4,3
11952,45,42,25,29,1,1,1,2,4,3
11952,45,47,34,29,2,1,1,2,4,3
11952,59,45,25,30,2,1,1,2,4,3
11952,39,45,25,21,2,1,1,2,4,3
11952,45,27,25,28,2,1,1,2,4,3
11952,23,45,25,18,1,1,1,2,4,3
11952,45,49,28,25,1,1,1,2,4,3
11952,45,89,25,19,1,1,1,2,4,3
12003,30,22,15,17,2,1,4,1,4,2
12003,22,20,15,17,2,1,4,1,4,2
12003,22,23,15,13,1,1,4,1,4,2
12003,26,22,15,19,2,1,4,1,4,2
12003,22,29,19,17,1,1,4,1,4,2
12003,13,22,15,13,1,1,4,1,4,2
12003,11,22,15,11,1,1,4,1,4,2
12003,22,19,15,19,2,1,4,1,4,2
12003,36,22,12,15,2,1,4,1,4,2
12036,34,27,17,21,1,1,3,1,5,4
12036,27,30,21,17,2,1,3,1,5,4
12036,14,27,17,14,2,1,3,1,5,4
12036,27,20,17,19,1,1,3,1,5,4
12036,29,27,14,17,1,1,3,1,5,4
12036,24,27,17,13,2,1,3,1,5,4
12036,38,27,14,17,2,1,3,1,5,4
12036,27,25,11,14,2,1,3,1,5,4
12036,14,27,19,17,1,1,3,1,5,4
12041,22,23,15,13,1,1,1,1,3,5
12041,22,27,18,15,1,1,1,1,3,5
12041,22,17,13,15,2,1,1,1,3,5
12041,22,13,13,15,2,1,1,1,3,5
12041,22,21,15,17,2,1,1,1,3,5
12041,22,11,10,13,2,1,1,1,3,5
12041,22,26,19,15,1,1,1,1,3,5
12041,22,43,15,12,1,1,1,1,3,5
12041,11,22,19,15,1,1,1,1,3,5
12082,11,15,12,10,1,1,1,1,4,4
12082,10,11,11,10,1,1,1,1,4,4
12082,11,5,10,12,2,1,1,1,4,4
12082,15,11,12,14,2,1,1,1,4,4
12082,11,10,8,10,2,1,1,1,4,4
12082,11,14,11,10,1,1,1,1,4,4
12082,13,11,8,10,2,1,1,1,4,4
12082,11,7,7,10,2,1,1,1,4,4
12082,22,11,7,10,2,1,1,1,4,4
12086,15,11,15,18,2,1,4,2,2,4
12086,12,11,17,22,1,1,4,2,2,4
12086,11,10,15,18,1,1,4,2,2,4
12086,11,5,12,15,2,1,4,2,2,4
12086,11,5,11,15,2,1,4,2,2,4
12086,5,11,19,15,1,1,4,2,2,4
12086,11,14,17,15,1,1,4,2,2,4
12086,11,12,15,12,2,1,4,2,2,4
12086,11,14,15,13,1,1,4,2,2,4
12107,19,22,14,12,1,1,4,1,3,5
12107,17,22,12,9,1,1,4,1,3,5
12107,22,15,9,12,2,1,4,1,3,5
12107,32,22,9,12,2,1,4,1,3,5
12107,22,25,15,12,1,1,4,1,3,5
12107,22,23,14,12,1,1,4,1,3,5
12107,22,21,12,13,2,1,4,1,3,5
12107,28,22,14,15,2,1,4,1,3,5
12107,32,22,10,12,2,1,4,1,3,5
12140,5,9,13,10,2,1,4,2,3,4
12140,10,9,8,10,1,1,4,2,3,4
12140,9,12,11,10,2,1,4,2,3,4
12140,9,8,8,10,1,1,4,2,3,4
12140,9,5,8,10,2,1,4,2,3,4
12140,5,9,13,10,1,1,4,2,3,4
12140,9,16,13,12,1,1,4,2,3,4
12140,18,9,10,12,2,1,4,2,3,4
12140,11,9,9,10,2,1,4,2,3,4
12174,16,18,13,12,1,1,1,1,5,3
12174,16,32,12,10,1,1,1,1,5,3
12174,16,15,7,10,2,1,1,1,5,3
12174,16,8,9,12,2,1,1,1,5,3
12174,16,18,15,12,1,1,1,1,5,3
12174,20,16,9,12,2,1,1,1,5,3
12174,16,15,12,15,2,1,1,1,5,3
12174,12,16,12,11,1,1,1,1,5,3
12174,8,16,14,12,1,1,1,1,5,3
12211,70,76,15,13,1,1,1,1,2,5
12211,70,68,15,17,1,1,1,1,2,5
12211,70,65,15,19,1,1,1,1,2,5
12211,70,46,12,15,2,1,1,1,2,5
12211,71,70,15,17,1,1,1,1,2,5
12211,76,70,17,21,1,1,1,1,2,5
12211,70,66,13,15,2,1,1,1,2,5
12211,77,70,15,19,2,1,1,1,2,5
12211,104,70,11,15,2,1,1,1,2,5
12261,20,18,18,20,2,1,2,2,2,4
12261,16,18,24,20,2,1,2,2,2,4
12261,18,9,12,17,2,1,2,2,2,4
12261,36,18,20,25,2,1,2,2,2,4
12261,10,18,20,15,1,1,2,2,2,4
12261,18,36,20,17,1,1,2,2,2,4
12261,18,17,16,20,1,1,2,2,2,4
12261,18,24,26,20,1,1,2,2,2,4
12261,18,9,20,23,2,1,2,2,2,4
12274,25,16,17,20,2,1,3,1,4,6
12274,25,22,20,26,1,1,3,1,4,6
12274,22,25,17,12,2,1,3,1,4,6
12274,33,25,14,20,2,1,3,1,4,6
12274,28,25,20,25,1,1,3,1,4,6
12274,25,42,23,20,1,1,3,1,4,6
12274,25,15,15,20,2,1,3,1,4,6
12274,29,25,18,20,2,1,3,1,4,6
12274,25,13,20,24,2,1,3,1,4,6
12298,54,27,23,30,2,1,3,2,3,6
12298,54,45,30,38,2,1,3,2,3,6
12298,54,58,39,30,2,1,3,2,3,6
12298,54,60,35,30,1,1,3,2,3,6
12298,71,54,23,30,2,1,3,2,3,6
12298,54,52,30,35,2,1,3,2,3,6
12298,31,54,30,26,1,1,3,2,3,6
12298,54,81,41,35,1,1,3,2,3,6
12298,54,91,30,26,1,1,3,2,3,6
12300,29,14,12,16,2,1,2,1,3,5
12300,21,14,10,12,2,1,2,1,3,5
12300,14,15,12,11,1,1,2,1,3,5
12300,14,18,15,12,1,1,2,1,3,5
12300,7,14,10,8,1,1,2,1,3,5
12300,7,14,12,9,1,1,2,1,3,5
12300,9,14,12,11,1,1,2,1,3,5
12300,13,14,14,12,1,1,2,1,3,5
12300,14,10,12,15,2,1,2,1,3,5
12372,137,150,21,17,2,1,4,1,4,9
12372,167,150,20,25,1,1,4,1,4,9
12372,146,150,25,20,2,1,4,1,4,9
12372,150,192,25,18,1,1,4,1,4,9
12372,150,146,25,29,1,1,4,1,4,9
12372,148,150,25,18,2,1,4,1,4,9
12372,155,150,25,30,1,1,4,1,4,9
12372,150,161,28,25,1,1,4,1,4,9
12372,128,150,28,25,1,1,4,1,4,9
12403,32,41,20,14,2,1,1,2,2,3
12403,32,16,12,17,2,1,1,2,2,3
12403,32,45,23,20,1,1,1,2,2,3
12403,36,32,18,20,2,1,1,2,2,3
12403,32,23,20,24,2,1,1,2,2,3
